,ResponseId,block,block_num,repeat_index,qid,label,score,raw
1886,R_1pSjZZj34aMqum0,b49,49,1,1165,heart,5,Completely
1887,R_1pSjZZj34aMqum0,b54,54,1,1275,music note,5,Completely
1888,R_1pSjZZj34aMqum0,b56,56,1,1306,eyeball,1,Not at all
1889,R_1pSjZZj34aMqum0,b59,59,1,1359,gymnastics apparatus,3,Moderately
1890,R_1poOF1cVkpIKgnF,b3,3,1,1394,butterfly wings,1,Not at all
1891,R_1poOF1cVkpIKgnF,b5,5,1,1405,eyeglasses,2,A little
1892,R_1poOF1cVkpIKgnF,b5,5,2,1410,pregnant woman,1,Not at all
1893,R_1poOF1cVkpIKgnF,b7,7,1,1425,up arrow,4,A lot
1894,R_1poOF1cVkpIKgnF,b10,10,1,1448,Hair comb,1,Not at all
1895,R_1poOF1cVkpIKgnF,b12,12,1,1459,mushroom cap,1,Not at all
1896,R_1poOF1cVkpIKgnF,b12,12,2,1460,table lamp,3,Moderately
1897,R_1poOF1cVkpIKgnF,b13,13,1,1474,padlock,1,Not at all
1898,R_1poOF1cVkpIKgnF,b14,14,1,1480,butterfly cradle,1,Not at all
1899,R_1poOF1cVkpIKgnF,b18,18,1,1513,map pin,4,A lot
1900,R_1poOF1cVkpIKgnF,b21,21,1,1553,2 circles,1,Not at all
1901,R_1poOF1cVkpIKgnF,b21,21,2,1554,ice cream,1,Not at all
1902,R_1poOF1cVkpIKgnF,b22,22,1,1556,record player,1,Not at all
1903,R_1poOF1cVkpIKgnF,b23,23,1,1565,standing microphone,4,A lot
1904,R_1poOF1cVkpIKgnF,b27,27,1,1608,Capital E,1,Not at all
1905,R_1poOF1cVkpIKgnF,b29,29,1,1620,Letter B,1,Not at all
1906,R_1poOF1cVkpIKgnF,b30,30,1,1642,HD monogram,2,A little
1907,R_1poOF1cVkpIKgnF,b31,31,1,1648,push pin,3,Moderately
1908,R_1poOF1cVkpIKgnF,b32,32,1,1656,claw hammer,1,Not at all
1909,R_1poOF1cVkpIKgnF,b33,33,1,1665,Mushroom stem,1,Not at all
1910,R_1poOF1cVkpIKgnF,b38,38,1,1700,clover,1,Not at all
1911,R_1poOF1cVkpIKgnF,b49,49,1,1792,broken heart,2,A little
1912,R_1poOF1cVkpIKgnF,b52,52,1,1815,flagpole bracket,1,Not at all
1913,R_1poOF1cVkpIKgnF,b55,55,1,1842,letter T,2,A little
1914,R_1poOF1cVkpIKgnF,b55,55,2,1911,Capital T,3,Moderately
1915,R_1poOF1cVkpIKgnF,b56,56,1,1856,flag pole,1,Not at all
1916,R_1poOF1cVkpIKgnF,b56,56,2,1862,partial clock,4,A lot
1917,R_1poOF1cVkpIKgnF,b56,56,3,1863,Broken arrow,2,A little
1918,R_1poOF1cVkpIKgnF,b57,57,1,1871,capital z,2,A little
1919,R_1poOF1cVkpIKgnF,b57,57,2,1912,Rotated grid,1,Not at all
1920,R_1pv1rmphd0tEvIt,b2,2,1,14,train tracks,5,Completely
1921,R_1pv1rmphd0tEvIt,b4,4,1,46,bra,1,Not at all
1922,R_1pv1rmphd0tEvIt,b6,6,1,93,glasses,2,A little
1923,R_1pv1rmphd0tEvIt,b6,6,2,97,hourglass,1,Not at all
1924,R_1pv1rmphd0tEvIt,b7,7,1,116,tent,1,Not at all
1925,R_1pv1rmphd0tEvIt,b13,13,1,211,door hinge,1,Not at all
1926,R_1pv1rmphd0tEvIt,b13,13,2,226,sign,1,Not at all
1927,R_1pv1rmphd0tEvIt,b20,20,1,408,pedestal,3,Moderately
1928,R_1pv1rmphd0tEvIt,b23,23,1,500,traffic stop,2,A little
1929,R_1pv1rmphd0tEvIt,b24,24,1,508,comb,1,Not at all
1930,R_1pv1rmphd0tEvIt,b25,25,1,558,table,1,Not at all
1931,R_1pv1rmphd0tEvIt,b28,28,1,616,owl,1,Not at all
1932,R_1pv1rmphd0tEvIt,b30,30,1,655,box,1,Not at all
1933,R_1pv1rmphd0tEvIt,b30,30,2,656,bridge,1,Not at all
1934,R_1pv1rmphd0tEvIt,b31,31,1,685,fish,1,Not at all
1935,R_1pv1rmphd0tEvIt,b32,32,1,713,lollipop,1,Not at all
1936,R_1pv1rmphd0tEvIt,b34,34,1,755,Binoculars,1,Not at all
1937,R_1pv1rmphd0tEvIt,b37,37,1,845,key,3,Moderately
1938,R_1pv1rmphd0tEvIt,b37,37,2,846,magnifying glass,1,Not at all
1939,R_1pv1rmphd0tEvIt,b39,39,1,875,clubs suit,1,Not at all
1940,R_1pv1rmphd0tEvIt,b41,41,1,929,directional marker right,1,Not at all
1941,R_1pv1rmphd0tEvIt,b41,41,2,942,note,1,Not at all
1942,R_1pv1rmphd0tEvIt,b44,44,1,1012,coffee cup,1,Not at all
1943,R_1pv1rmphd0tEvIt,b45,45,1,1061,wheelchair,2,A little
1944,R_1pv1rmphd0tEvIt,b48,48,1,1152,Tent,3,Moderately
1945,R_1pv1rmphd0tEvIt,b49,49,1,1174,Triangle,1,Not at all
1946,R_1pv1rmphd0tEvIt,b51,51,1,1197,birdhouse,1,Not at all
1947,R_1pv1rmphd0tEvIt,b54,54,1,1265,coat hook,1,Not at all
1948,R_1pv1rmphd0tEvIt,b55,55,1,1290,spade,1,Not at all
1949,R_1pv1rmphd0tEvIt,b58,58,1,1348,Song,1,Not at all
1950,R_1qJDVWcx2NquvHr,b4,4,1,51,glasses,3,Moderately
1951,R_1qJDVWcx2NquvHr,b6,6,1,86,barbell,1,Not at all
1952,R_1qJDVWcx2NquvHr,b9,9,1,140,candlestick,1,Not at all
1953,R_1qJDVWcx2NquvHr,b11,11,1,178,rake,4,A lot
1954,R_1qJDVWcx2NquvHr,b12,12,1,191,downward umbrella,1,Not at all
1955,R_1qJDVWcx2NquvHr,b14,14,1,253,owl,1,Not at all
1956,R_1qJDVWcx2NquvHr,b15,15,1,259,arrow,2,A little
1957,R_1qJDVWcx2NquvHr,b18,18,1,352,Speed Bump,1,Not at all
1958,R_1qJDVWcx2NquvHr,b25,25,1,535,backwards L,1,Not at all
1959,R_1qJDVWcx2NquvHr,b28,28,1,605,cherries,1,Not at all
1960,R_1qJDVWcx2NquvHr,b28,28,2,612,handcuffs,2,A little
1961,R_1qJDVWcx2NquvHr,b28,28,3,613,hydrogen peroxide,1,Not at all
1962,R_1qJDVWcx2NquvHr,b31,31,1,687,lollipop,5,Completely
1963,R_1qJDVWcx2NquvHr,b31,31,2,692,speaker,2,A little
1964,R_1qJDVWcx2NquvHr,b32,32,1,721,teeball,1,Not at all
1965,R_1qJDVWcx2NquvHr,b32,32,2,724,wine glass,5,Completely
1966,R_1qJDVWcx2NquvHr,b36,36,1,813,slingshot handle,2,A little
1967,R_1qJDVWcx2NquvHr,b37,37,1,830,Cherries,1,Not at all
1968,R_1qJDVWcx2NquvHr,b43,43,1,998,stethoscope,1,Not at all
1969,R_1qJDVWcx2NquvHr,b44,44,1,1015,Elephant ears,1,Not at all
1970,R_1qJDVWcx2NquvHr,b44,44,2,1032,pocketwatch,1,Not at all
1971,R_1qJDVWcx2NquvHr,b45,45,1,1058,magnifying glass,1,Not at all
1972,R_1qJDVWcx2NquvHr,b46,46,1,1082,lightbulb,3,Moderately
1973,R_1qJDVWcx2NquvHr,b47,47,1,1105,c clamp,1,Not at all
1974,R_1qJDVWcx2NquvHr,b47,47,2,1124,stethoscope,1,Not at all
1975,R_1qJDVWcx2NquvHr,b49,49,1,1172,Pizza,1,Not at all
1976,R_1qJDVWcx2NquvHr,b54,54,1,1275,music note,4,A lot
1977,R_1qJDVWcx2NquvHr,b57,57,1,1326,railroad crossing,1,Not at all
1978,R_1qJDVWcx2NquvHr,b59,59,1,1366,tree,4,A lot
1979,R_1qJDVWcx2NquvHr,b60,60,1,1379,trapezium,1,Not at all
1980,R_1qQkGLIqvUpyAcF,b1,1,1,5,train track,3,Moderately
1981,R_1qQkGLIqvUpyAcF,b3,3,1,33,female torso,2,A little
1982,R_1qQkGLIqvUpyAcF,b4,4,1,47,butterfly,1,Not at all
1983,R_1qQkGLIqvUpyAcF,b6,6,1,85,ant,1,Not at all
1984,R_1qQkGLIqvUpyAcF,b7,7,1,107,arrow,3,Moderately
1985,R_1qQkGLIqvUpyAcF,b13,13,1,231,umbrella,1,Not at all
1986,R_1qQkGLIqvUpyAcF,b14,14,1,237,bear face,1,Not at all
1987,R_1qQkGLIqvUpyAcF,b17,17,1,298,Balloon,1,Not at all
1988,R_1qQkGLIqvUpyAcF,b17,17,2,309,Head,1,Not at all
1989,R_1qQkGLIqvUpyAcF,b20,20,1,398,hanger,1,Not at all
1990,R_1qQkGLIqvUpyAcF,b21,21,1,427,Ear,1,Not at all
1991,R_1qQkGLIqvUpyAcF,b25,25,1,555,pickaxe,1,Not at all
1992,R_1qQkGLIqvUpyAcF,b26,26,1,565,carat stem,1,Not at all
1993,R_1qQkGLIqvUpyAcF,b27,27,1,601,Square,2,A little
1994,R_1qQkGLIqvUpyAcF,b31,31,1,696,tripod,2,A little
1995,R_1qQkGLIqvUpyAcF,b34,34,1,772,scissors,2,A little
1996,R_1qQkGLIqvUpyAcF,b36,36,1,803,fishing rod,1,Not at all
1997,R_1qQkGLIqvUpyAcF,b38,38,1,854,clubs symbol,2,A little
1998,R_1qQkGLIqvUpyAcF,b39,39,1,881,glasses and nose,1,Not at all
1999,R_1qQkGLIqvUpyAcF,b42,42,1,965,present,5,Completely
2000,R_1qQkGLIqvUpyAcF,b43,43,1,997,spoon,1,Not at all
2001,R_1qQkGLIqvUpyAcF,b44,44,1,1029,necklace,1,Not at all
2002,R_1qQkGLIqvUpyAcF,b44,44,2,1039,Stringray,2,A little
2003,R_1qQkGLIqvUpyAcF,b45,45,1,1046,Circle,3,Moderately
2004,R_1qQkGLIqvUpyAcF,b50,50,1,1185,Key,1,Not at all
2005,R_1qQkGLIqvUpyAcF,b56,56,1,1305,eye,2,A little
2006,R_1qQkGLIqvUpyAcF,b56,56,2,1313,sign,1,Not at all
2007,R_1qQkGLIqvUpyAcF,b57,57,1,1318,concave quadrilateral,2,A little
2008,R_1qQkGLIqvUpyAcF,b60,60,1,1371,cube,2,A little
2009,R_1qQkGLIqvUpyAcF,b60,60,2,1375,hut,3,Moderately
2010,R_1riR4QVZVv2AA0x,b2,2,1,8,H,3,Moderately
2011,R_1riR4QVZVv2AA0x,b3,3,1,39,spade,1,Not at all
2012,R_1riR4QVZVv2AA0x,b5,5,1,71,dumbbell,2,A little
2013,R_1riR4QVZVv2AA0x,b5,5,2,80,tongs,2,A little
2014,R_1riR4QVZVv2AA0x,b11,11,1,173,goal post,3,Moderately
2015,R_1riR4QVZVv2AA0x,b13,13,1,207,c clamp,1,Not at all
2016,R_1riR4QVZVv2AA0x,b13,13,2,210,cup,5,Completely
2017,R_1riR4QVZVv2AA0x,b16,16,1,279,guitar pick,3,Moderately
2018,R_1riR4QVZVv2AA0x,b18,18,1,346,Pencil,3,Moderately
2019,R_1riR4QVZVv2AA0x,b19,19,1,358,cat,1,Not at all
2020,R_1riR4QVZVv2AA0x,b22,22,1,452,Boat,1,Not at all
2021,R_1riR4QVZVv2AA0x,b22,22,2,455,dart,3,Moderately
2022,R_1riR4QVZVv2AA0x,b23,23,1,493,microphone,3,Moderately
2023,R_1riR4QVZVv2AA0x,b24,24,1,529,Straight line,1,Not at all
2024,R_1riR4QVZVv2AA0x,b25,25,1,545,lamp,1,Not at all
2025,R_1riR4QVZVv2AA0x,b28,28,1,608,eyeglasses,4,A lot
2026,R_1riR4QVZVv2AA0x,b28,28,2,610,face,3,Moderately
2027,R_1riR4QVZVv2AA0x,b29,29,1,634,hospital sign,1,Not at all
2028,R_1riR4QVZVv2AA0x,b29,29,2,641,road,1,Not at all
2029,R_1riR4QVZVv2AA0x,b30,30,1,662,fish,2,A little
2030,R_1riR4QVZVv2AA0x,b33,33,1,751,Stick,1,Not at all
2031,R_1riR4QVZVv2AA0x,b37,37,1,824,animal,1,Not at all
2032,R_1riR4QVZVv2AA0x,b39,39,1,886,love knot,4,A lot
2033,R_1riR4QVZVv2AA0x,b40,40,1,905,flagpole,2,A little
2034,R_1riR4QVZVv2AA0x,b43,43,1,994,snake,2,A little
2035,R_1riR4QVZVv2AA0x,b47,47,1,1114,Kite,2,A little
2036,R_1riR4QVZVv2AA0x,b49,49,1,1165,heart,4,A lot
2037,R_1riR4QVZVv2AA0x,b51,51,1,1212,Square,3,Moderately
2038,R_1riR4QVZVv2AA0x,b54,54,1,1267,dumbbell,1,Not at all
2039,R_1riR4QVZVv2AA0x,b59,59,1,1363,rocket,2,A little
2040,R_1t4COF61bfmm1kL,b3,3,1,40,spectacles,2,A little
2041,R_1t4COF61bfmm1kL,b4,4,1,47,butterfly,1,Not at all
2042,R_1t4COF61bfmm1kL,b10,10,1,144,Broken ladder,1,Not at all
2043,R_1t4COF61bfmm1kL,b15,15,1,265,house,3,Moderately
2044,R_1t4COF61bfmm1kL,b15,15,2,266,hut,3,Moderately
2045,R_1t4COF61bfmm1kL,b18,18,1,348,revolver,1,Not at all
2046,R_1t4COF61bfmm1kL,b19,19,1,380,Steam,1,Not at all
2047,R_1t4COF61bfmm1kL,b20,20,1,394,eight,2,A little
2048,R_1t4COF61bfmm1kL,b20,20,2,404,keyhole,4,A lot
2049,R_1t4COF61bfmm1kL,b22,22,1,457,duck beak,1,Not at all
2050,R_1t4COF61bfmm1kL,b25,25,1,542,flagpole,2,A little
2051,R_1t4COF61bfmm1kL,b25,25,2,557,stick,1,Not at all
2052,R_1t4COF61bfmm1kL,b27,27,1,593,ladder,1,Not at all
2053,R_1t4COF61bfmm1kL,b31,31,1,680,arrow,3,Moderately
2054,R_1t4COF61bfmm1kL,b35,35,1,788,glasses,2,A little
2055,R_1t4COF61bfmm1kL,b35,35,2,791,nose/eyes,2,A little
2056,R_1t4COF61bfmm1kL,b36,36,1,810,rake,3,Moderately
2057,R_1t4COF61bfmm1kL,b39,39,1,893,stick figure,1,Not at all
2058,R_1t4COF61bfmm1kL,b40,40,1,906,goal post,1,Not at all
2059,R_1t4COF61bfmm1kL,b41,41,1,941,mug,4,A lot
2060,R_1t4COF61bfmm1kL,b44,44,1,1011,christmas ornament,2,A little
2061,R_1t4COF61bfmm1kL,b44,44,2,1024,ladybug,1,Not at all
2062,R_1t4COF61bfmm1kL,b44,44,3,1029,necklace,1,Not at all
2063,R_1t4COF61bfmm1kL,b45,45,1,1049,face,1,Not at all
2064,R_1t4COF61bfmm1kL,b47,47,1,1104,butterfly,1,Not at all
2065,R_1t4COF61bfmm1kL,b49,49,1,1157,beach,1,Not at all
2066,R_1t4COF61bfmm1kL,b50,50,1,1186,martini glass,1,Not at all
2067,R_1t4COF61bfmm1kL,b51,51,1,1213,television,4,A lot
2068,R_1t4COF61bfmm1kL,b55,55,1,1286,glass,3,Moderately
2069,R_1t4COF61bfmm1kL,b59,59,1,1360,hat,1,Not at all
2070,R_1v1BIEBQ2AgpwGG,b2,2,1,1385,sideways ladder,2,A little
2071,R_1v1BIEBQ2AgpwGG,b3,3,1,1397,cherries,1,Not at all
2072,R_1v1BIEBQ2AgpwGG,b4,4,1,1399,binoculars,2,A little
2073,R_1v1BIEBQ2AgpwGG,b8,8,1,1431,butterfly head,3,Moderately
2074,R_1v1BIEBQ2AgpwGG,b9,9,1,1438,inverted comb,1,Not at all
2075,R_1v1BIEBQ2AgpwGG,b10,10,1,1447,Fork and trident,5,Completely
2076,R_1v1BIEBQ2AgpwGG,b10,10,2,1895,inverted comb,2,A little
2077,R_1v1BIEBQ2AgpwGG,b12,12,1,1466,Dried,1,Not at all
2078,R_1v1BIEBQ2AgpwGG,b13,13,1,1472,mushroom cloud,1,Not at all
2079,R_1v1BIEBQ2AgpwGG,b16,16,1,1496,teardrop,1,Not at all
2080,R_1v1BIEBQ2AgpwGG,b16,16,2,1897,map pin,2,A little
2081,R_1v1BIEBQ2AgpwGG,b17,17,1,1502,bell,1,Not at all
2082,R_1v1BIEBQ2AgpwGG,b18,18,1,1514,Trumpet mouthpiece,1,Not at all
2083,R_1v1BIEBQ2AgpwGG,b20,20,1,1536,teapot lid,1,Not at all
2084,R_1v1BIEBQ2AgpwGG,b22,22,1,1560,arrow,1,Not at all
2085,R_1v1BIEBQ2AgpwGG,b25,25,1,1576,shelf bracket,2,A little
2086,R_1v1BIEBQ2AgpwGG,b26,26,1,1595,Flagpole arrow,5,Completely
2087,R_1v1BIEBQ2AgpwGG,b28,28,1,1614,bicycle handlebars,1,Not at all
2088,R_1v1BIEBQ2AgpwGG,b30,30,1,1639,clock,1,Not at all
2089,R_1v1BIEBQ2AgpwGG,b30,30,2,1643,HD icon,2,A little
2090,R_1v1BIEBQ2AgpwGG,b36,36,1,1685,utility pole,4,A lot
2091,R_1v1BIEBQ2AgpwGG,b38,38,1,1698,snowman face,1,Not at all
2092,R_1v1BIEBQ2AgpwGG,b39,39,1,1710,club,1,Not at all
2093,R_1v1BIEBQ2AgpwGG,b41,41,1,1729,flag,1,Not at all
2094,R_1v1BIEBQ2AgpwGG,b50,50,1,1798,inverted trident,1,Not at all
2095,R_1v1BIEBQ2AgpwGG,b51,51,1,1809,weighing balance,3,Moderately
2096,R_1v1BIEBQ2AgpwGG,b52,52,1,1818,flagpole sign,1,Not at all
2097,R_1v1BIEBQ2AgpwGG,b56,56,1,1864,Circled K,1,Not at all
2098,R_1v1BIEBQ2AgpwGG,b57,57,1,1874,letter Z,1,Not at all
2099,R_1v1BIEBQ2AgpwGG,b57,57,2,1876,two triangles,4,A lot
2100,R_1v2iuv9yRk6v9y9,b3,3,1,30,dumbbell,2,A little
2101,R_1v2iuv9yRk6v9y9,b4,4,1,56,music notes,2,A little
2102,R_1v2iuv9yRk6v9y9,b5,5,1,68,chair,1,Not at all
2103,R_1v2iuv9yRk6v9y9,b6,6,1,99,infinity sign,2,A little
2104,R_1v2iuv9yRk6v9y9,b8,8,1,130,hourglass,2,A little
2105,R_1v2iuv9yRk6v9y9,b10,10,1,146,cyrillic letter,2,A little
2106,R_1v2iuv9yRk6v9y9,b13,13,1,207,c clamp,1,Not at all
2107,R_1v2iuv9yRk6v9y9,b13,13,2,229,tear drop,1,Not at all
2108,R_1v2iuv9yRk6v9y9,b19,19,1,383,teapot,2,A little
2109,R_1v2iuv9yRk6v9y9,b20,20,1,402,Human Profile,2,A little
2110,R_1v2iuv9yRk6v9y9,b21,21,1,446,bowler hat,2,A little
2111,R_1v2iuv9yRk6v9y9,b22,22,1,463,horn,2,A little
2112,R_1v2iuv9yRk6v9y9,b25,25,1,539,chair,2,A little
2113,R_1v2iuv9yRk6v9y9,b30,30,1,663,fish bone,2,A little
2114,R_1v2iuv9yRk6v9y9,b31,31,1,694,stick person,3,Moderately
2115,R_1v2iuv9yRk6v9y9,b33,33,1,731,dustpan,1,Not at all
2116,R_1v2iuv9yRk6v9y9,b33,33,2,746,power button,3,Moderately
2117,R_1v2iuv9yRk6v9y9,b34,34,1,760,camcorder,2,A little
2118,R_1v2iuv9yRk6v9y9,b38,38,1,863,Mickey Mouse,1,Not at all
2119,R_1v2iuv9yRk6v9y9,b39,39,1,877,flower,1,Not at all
2120,R_1v2iuv9yRk6v9y9,b39,39,2,878,football player,1,Not at all
2121,R_1v2iuv9yRk6v9y9,b40,40,1,916,pitcher,2,A little
2122,R_1v2iuv9yRk6v9y9,b43,43,1,974,Balloon,2,A little
2123,R_1v2iuv9yRk6v9y9,b43,43,2,986,musical symbol,2,A little
2124,R_1v2iuv9yRk6v9y9,b49,49,1,1159,Bird Beak,1,Not at all
2125,R_1v2iuv9yRk6v9y9,b50,50,1,1194,tree,1,Not at all
2126,R_1v2iuv9yRk6v9y9,b51,51,1,1209,Robot,2,A little
2127,R_1v2iuv9yRk6v9y9,b52,52,1,1224,letter E,1,Not at all
2128,R_1v2iuv9yRk6v9y9,b54,54,1,1264,butterfly,1,Not at all
2129,R_1v2iuv9yRk6v9y9,b59,59,1,1351,arrow,2,A little
2130,R_1wWd6zSCqBfhJvj,b3,3,1,1393,two cherries,1,Not at all
2131,R_1wWd6zSCqBfhJvj,b5,5,1,1408,binoculars,2,A little
2132,R_1wWd6zSCqBfhJvj,b6,6,1,1418,fallen hourglass,2,A little
2133,R_1wWd6zSCqBfhJvj,b10,10,1,1441,A T with two small bars on the side,2,A little
2134,R_1wWd6zSCqBfhJvj,b10,10,2,1448,Hair comb,2,A little
2135,R_1wWd6zSCqBfhJvj,b13,13,1,1475,table lamp,3,Moderately
2136,R_1wWd6zSCqBfhJvj,b14,14,1,1481,Contained Ds,3,Moderately
2137,R_1wWd6zSCqBfhJvj,b16,16,1,1496,teardrop,1,Not at all
2138,R_1wWd6zSCqBfhJvj,b16,16,2,1497,ice-cream cone,5,Completely
2139,R_1wWd6zSCqBfhJvj,b18,18,1,1509,speech balloon,1,Not at all
2140,R_1wWd6zSCqBfhJvj,b18,18,2,1515,butterfly wings,1,Not at all
2141,R_1wWd6zSCqBfhJvj,b21,21,1,1553,2 circles,1,Not at all
2142,R_1wWd6zSCqBfhJvj,b25,25,1,1577,Boot heel,2,A little
2143,R_1wWd6zSCqBfhJvj,b25,25,2,1581,pipe wrench,1,Not at all
2144,R_1wWd6zSCqBfhJvj,b26,26,1,1588,Letter F,1,Not at all
2145,R_1wWd6zSCqBfhJvj,b29,29,1,1626,hand,1,Not at all
2146,R_1wWd6zSCqBfhJvj,b29,29,2,1905,mushroom,1,Not at all
2147,R_1wWd6zSCqBfhJvj,b30,30,1,1633,comb,1,Not at all
2148,R_1wWd6zSCqBfhJvj,b33,33,1,1662,bell clapper,3,Moderately
2149,R_1wWd6zSCqBfhJvj,b34,34,1,1674,eyeglasses,2,A little
2150,R_1wWd6zSCqBfhJvj,b36,36,1,1685,utility pole,1,Not at all
2151,R_1wWd6zSCqBfhJvj,b38,38,1,1695,owl face,2,A little
2152,R_1wWd6zSCqBfhJvj,b41,41,1,1728,Flag sign,1,Not at all
2153,R_1wWd6zSCqBfhJvj,b42,42,1,1732,tic-tac-toe board,2,A little
2154,R_1wWd6zSCqBfhJvj,b45,45,1,1761,padlock,1,Not at all
2155,R_1wWd6zSCqBfhJvj,b48,48,1,1783,table lamp,1,Not at all
2156,R_1wWd6zSCqBfhJvj,b52,52,1,1815,flagpole bracket,1,Not at all
2157,R_1wWd6zSCqBfhJvj,b57,57,1,1872,barn door,1,Not at all
2158,R_1wWd6zSCqBfhJvj,b59,59,1,1888,Arrowhead ladder,2,A little
2159,R_1wWd6zSCqBfhJvj,b60,60,1,1892,wireframe cube,1,Not at all
2160,R_1zrZGpupYQtYXYJ,b2,2,1,7,comb,1,Not at all
2161,R_1zrZGpupYQtYXYJ,b3,3,1,36,key,2,A little
2162,R_1zrZGpupYQtYXYJ,b5,5,1,68,chair,1,Not at all
2163,R_1zrZGpupYQtYXYJ,b7,7,1,116,tent,1,Not at all
2164,R_1zrZGpupYQtYXYJ,b11,11,1,181,trident,5,Completely
2165,R_1zrZGpupYQtYXYJ,b12,12,1,196,magnifying glass,1,Not at all
2166,R_1zrZGpupYQtYXYJ,b17,17,1,321,slingshot frame,3,Moderately
2167,R_1zrZGpupYQtYXYJ,b20,20,1,401,Hourglass,3,Moderately
2168,R_1zrZGpupYQtYXYJ,b22,22,1,462,heart,1,Not at all
2169,R_1zrZGpupYQtYXYJ,b23,23,1,487,flower,2,A little
2170,R_1zrZGpupYQtYXYJ,b24,24,1,506,chair,3,Moderately
2171,R_1zrZGpupYQtYXYJ,b24,24,2,511,flag,1,Not at all
2172,R_1zrZGpupYQtYXYJ,b24,24,3,524,plus sign,1,Not at all
2173,R_1zrZGpupYQtYXYJ,b29,29,1,631,Fish,3,Moderately
2174,R_1zrZGpupYQtYXYJ,b30,30,1,651,bed,1,Not at all
2175,R_1zrZGpupYQtYXYJ,b31,31,1,684,female symbol,1,Not at all
2176,R_1zrZGpupYQtYXYJ,b33,33,1,732,eye,1,Not at all
2177,R_1zrZGpupYQtYXYJ,b36,36,1,799,Bird feet,4,A lot
2178,R_1zrZGpupYQtYXYJ,b36,36,2,805,Inverted peace symbol,1,Not at all
2179,R_1zrZGpupYQtYXYJ,b36,36,3,814,spearhead,1,Not at all
2180,R_1zrZGpupYQtYXYJ,b37,37,1,829,butterfly,1,Not at all
2181,R_1zrZGpupYQtYXYJ,b40,40,1,905,flagpole,1,Not at all
2182,R_1zrZGpupYQtYXYJ,b41,41,1,937,letter R,1,Not at all
2183,R_1zrZGpupYQtYXYJ,b42,42,1,963,Lined square,5,Completely
2184,R_1zrZGpupYQtYXYJ,b46,46,1,1083,medal,4,A lot
2185,R_1zrZGpupYQtYXYJ,b47,47,1,1103,bridge,1,Not at all
2186,R_1zrZGpupYQtYXYJ,b47,47,2,1121,scissors,1,Not at all
2187,R_1zrZGpupYQtYXYJ,b48,48,1,1151,tee,1,Not at all
2188,R_1zrZGpupYQtYXYJ,b53,53,1,1250,microscope,1,Not at all
2189,R_1zrZGpupYQtYXYJ,b59,59,1,1353,beach umbrella,3,Moderately
2190,R_30ZpxoIvoY9hqgS,b3,3,1,18,ballet shoes,1,Not at all
2191,R_30ZpxoIvoY9hqgS,b3,3,2,34,glasses,2,A little
2192,R_30ZpxoIvoY9hqgS,b5,5,1,74,joined letters,5,Completely
2193,R_30ZpxoIvoY9hqgS,b5,5,2,82,two lungs,1,Not at all
2194,R_30ZpxoIvoY9hqgS,b7,7,1,110,rocket exhaust,1,Not at all
2195,R_30ZpxoIvoY9hqgS,b10,10,1,155,pitchfork,5,Completely
2196,R_30ZpxoIvoY9hqgS,b10,10,2,157,Sideways E,2,A little
2197,R_30ZpxoIvoY9hqgS,b11,11,1,174,harmer,1,Not at all
2198,R_30ZpxoIvoY9hqgS,b12,12,1,195,lamp,2,A little
2199,R_30ZpxoIvoY9hqgS,b13,13,1,231,umbrella,1,Not at all
2200,R_30ZpxoIvoY9hqgS,b17,17,1,301,chalice,1,Not at all
2201,R_30ZpxoIvoY9hqgS,b18,18,1,344,music symbol,2,A little
2202,R_30ZpxoIvoY9hqgS,b21,21,1,424,circles,1,Not at all
2203,R_30ZpxoIvoY9hqgS,b22,22,1,472,play button,2,A little
2204,R_30ZpxoIvoY9hqgS,b22,22,2,475,rewind button,1,Not at all
2205,R_30ZpxoIvoY9hqgS,b22,22,3,479,triangle circle,5,Completely
2206,R_30ZpxoIvoY9hqgS,b28,28,1,619,sunglasses,4,A lot
2207,R_30ZpxoIvoY9hqgS,b32,32,1,721,teeball,1,Not at all
2208,R_30ZpxoIvoY9hqgS,b33,33,1,739,magnifying glass,1,Not at all
2209,R_30ZpxoIvoY9hqgS,b36,36,1,801,crane,1,Not at all
2210,R_30ZpxoIvoY9hqgS,b40,40,1,895,bar clamp,1,Not at all
2211,R_30ZpxoIvoY9hqgS,b41,41,1,947,Point,1,Not at all
2212,R_30ZpxoIvoY9hqgS,b43,43,1,985,lollipop,1,Not at all
2213,R_30ZpxoIvoY9hqgS,b46,46,1,1093,spade,1,Not at all
2214,R_30ZpxoIvoY9hqgS,b47,47,1,1107,computer mouse,5,Completely
2215,R_30ZpxoIvoY9hqgS,b48,48,1,1154,uppercase pi,1,Not at all
2216,R_30ZpxoIvoY9hqgS,b55,55,1,1293,Tulip,2,A little
2217,R_30ZpxoIvoY9hqgS,b56,56,1,1299,beats symbol,1,Not at all
2218,R_30ZpxoIvoY9hqgS,b56,56,2,1311,power button,1,Not at all
2219,R_30ZpxoIvoY9hqgS,b58,58,1,1342,hanging scale,2,A little
2220,R_30jfXUA4zhzUxs1,b3,3,1,38,pulley,2,A little
2221,R_30jfXUA4zhzUxs1,b10,10,1,148,Forklift Icon,1,Not at all
2222,R_30jfXUA4zhzUxs1,b10,10,2,149,Greek Pi,3,Moderately
2223,R_30jfXUA4zhzUxs1,b11,11,1,167,Candelabra,4,A lot
