,ResponseId,block,block_num,repeat_index,qid,label,score,raw
927,R_1H81dhx7ezoKqJo,b40,40,15,908,key,1,Not at all
928,R_1H81dhx7ezoKqJo,b40,40,16,909,keyhole,1,Not at all
929,R_1H81dhx7ezoKqJo,b40,40,17,910,letter B,1,Not at all
930,R_1H81dhx7ezoKqJo,b40,40,18,911,letter R,1,Not at all
931,R_1H81dhx7ezoKqJo,b40,40,19,912,Lighter,2,A little
932,R_1H81dhx7ezoKqJo,b40,40,20,913,mug,5,Completely
933,R_1H81dhx7ezoKqJo,b40,40,21,914,padlock,2,A little
934,R_1H81dhx7ezoKqJo,b40,40,22,915,PC,1,Not at all
935,R_1H81dhx7ezoKqJo,b40,40,23,916,pitcher,3,Moderately
936,R_1H81dhx7ezoKqJo,b40,40,24,917,point right,1,Not at all
937,R_1H81dhx7ezoKqJo,b40,40,25,918,pouch,1,Not at all
938,R_1H81dhx7ezoKqJo,b40,40,26,919,Race track,1,Not at all
939,R_1H81dhx7ezoKqJo,b40,40,27,920,sideways lock,1,Not at all
940,R_1H81dhx7ezoKqJo,b40,40,28,921,Toilet,1,Not at all
941,R_1H81dhx7ezoKqJo,b40,40,29,922,traffic light,1,Not at all
942,R_1H81dhx7ezoKqJo,b40,40,30,923,tuning fork,1,Not at all
943,R_1H81dhx7ezoKqJo,b41,41,1,924,boat,1,Not at all
944,R_1H81dhx7ezoKqJo,b41,41,2,925,chair,1,Not at all
945,R_1H81dhx7ezoKqJo,b41,41,3,926,coffee cup,5,Completely
946,R_1H81dhx7ezoKqJo,b41,41,4,927,coffee mug,5,Completely
947,R_1H81dhx7ezoKqJo,b41,41,5,928,cup,5,Completely
948,R_1H81dhx7ezoKqJo,b41,41,6,929,directional marker right,1,Not at all
949,R_1H81dhx7ezoKqJo,b41,41,7,930,dog,1,Not at all
950,R_1H81dhx7ezoKqJo,b41,41,8,931,door,1,Not at all
951,R_1H81dhx7ezoKqJo,b41,41,9,932,flag pole,1,Not at all
952,R_1H81dhx7ezoKqJo,b41,41,10,933,gate,1,Not at all
953,R_1H81dhx7ezoKqJo,b41,41,11,934,gift box,1,Not at all
954,R_1H81dhx7ezoKqJo,b41,41,12,935,heart,1,Not at all
955,R_1H81dhx7ezoKqJo,b41,41,13,936,key,1,Not at all
956,R_1H81dhx7ezoKqJo,b41,41,14,937,letter R,1,Not at all
957,R_1H81dhx7ezoKqJo,b41,41,15,938,luggage tag,2,A little
958,R_1H81dhx7ezoKqJo,b41,41,16,939,magnifying glass,1,Not at all
959,R_1H81dhx7ezoKqJo,b41,41,17,940,Mailbox,4,A lot
960,R_1H81dhx7ezoKqJo,b41,41,18,941,mug,5,Completely
961,R_1H81dhx7ezoKqJo,b41,41,19,942,note,1,Not at all
962,R_1H81dhx7ezoKqJo,b41,41,20,943,paper clip,1,Not at all
963,R_1H81dhx7ezoKqJo,b41,41,21,944,paperclip holder,1,Not at all
964,R_1H81dhx7ezoKqJo,b41,41,22,945,pipe clamp,1,Not at all
965,R_1H81dhx7ezoKqJo,b41,41,23,946,pistol,1,Not at all
966,R_1H81dhx7ezoKqJo,b41,41,24,947,Point,1,Not at all
967,R_1H81dhx7ezoKqJo,b41,41,25,948,pregnancy,1,Not at all
968,R_1H81dhx7ezoKqJo,b41,41,26,949,road,1,Not at all
969,R_1H81dhx7ezoKqJo,b41,41,27,950,semi circle,1,Not at all
970,R_1H81dhx7ezoKqJo,b41,41,28,951,shopping cart,1,Not at all
971,R_1H81dhx7ezoKqJo,b41,41,29,952,square bulge,1,Not at all
972,R_1H81dhx7ezoKqJo,b41,41,30,953,staple gun,1,Not at all
973,R_1H81dhx7ezoKqJo,b41,41,31,954,trapezium,1,Not at all
974,R_1H81dhx7ezoKqJo,b41,41,32,955,turtle,1,Not at all
975,R_1H81dhx7ezoKqJo,b41,41,33,956,Water Pitcher,3,Moderately
976,R_1H81dhx7ezoKqJo,b42,42,1,957,bookshelf,4,A lot
977,R_1H81dhx7ezoKqJo,b42,42,2,958,four squares,2,A little
978,R_1H81dhx7ezoKqJo,b42,42,3,959,grid,5,Completely
979,R_1H81dhx7ezoKqJo,b42,42,4,960,hash sign,1,Not at all
980,R_1H81dhx7ezoKqJo,b42,42,5,961,hashtag,1,Not at all
981,R_1H81dhx7ezoKqJo,b42,42,6,962,ladder,1,Not at all
982,R_1H81dhx7ezoKqJo,b42,42,7,963,Lined square,1,Not at all
983,R_1H81dhx7ezoKqJo,b42,42,8,964,pound sign,1,Not at all
984,R_1H81dhx7ezoKqJo,b42,42,9,965,present,3,Moderately
985,R_1H81dhx7ezoKqJo,b42,42,10,966,Small Rectangles,1,Not at all
986,R_1H81dhx7ezoKqJo,b42,42,11,967,square,1,Not at all
987,R_1H81dhx7ezoKqJo,b42,42,12,968,table frame,1,Not at all
988,R_1H81dhx7ezoKqJo,b42,42,13,969,tic-tac-toe,1,Not at all
989,R_1H81dhx7ezoKqJo,b42,42,14,970,two boxes,1,Not at all
990,R_1H81dhx7ezoKqJo,b42,42,15,971,vertical rectangles,1,Not at all
991,R_1H81dhx7ezoKqJo,b42,42,16,972,waffle,2,A little
992,R_1H81dhx7ezoKqJo,b42,42,17,973,window,5,Completely
993,R_1H81dhx7ezoKqJo,b43,43,1,974,Balloon,2,A little
994,R_1H81dhx7ezoKqJo,b43,43,2,975,bike handle,1,Not at all
995,R_1H81dhx7ezoKqJo,b43,43,3,976,cartoon bomb,5,Completely
996,R_1H81dhx7ezoKqJo,b43,43,4,977,cat,1,Not at all
997,R_1H81dhx7ezoKqJo,b43,43,5,978,corkscrew,1,Not at all
998,R_1H81dhx7ezoKqJo,b43,43,6,979,dollar sign,1,Not at all
999,R_1H81dhx7ezoKqJo,b43,43,7,980,earring,3,Moderately
1000,R_1H81dhx7ezoKqJo,b43,43,8,981,eighth note,1,Not at all
1001,R_1H81dhx7ezoKqJo,b43,43,9,982,Hook,1,Not at all
1002,R_1H81dhx7ezoKqJo,b43,43,10,983,hospital sign,1,Not at all
1003,R_1H81dhx7ezoKqJo,b43,43,11,984,keyhole,1,Not at all
1004,R_1H81dhx7ezoKqJo,b43,43,12,985,lollipop,1,Not at all
1005,R_1H81dhx7ezoKqJo,b43,43,13,986,musical symbol,1,Not at all
1006,R_1H81dhx7ezoKqJo,b43,43,14,987,Oval pile,1,Not at all
1007,R_1H81dhx7ezoKqJo,b43,43,15,988,pendulum,1,Not at all
1008,R_1H81dhx7ezoKqJo,b43,43,16,989,pie chain,3,Moderately
1009,R_1H81dhx7ezoKqJo,b43,43,17,990,power button,1,Not at all
1010,R_1H81dhx7ezoKqJo,b43,43,18,991,question mark,1,Not at all
1011,R_1H81dhx7ezoKqJo,b43,43,19,992,royal scepter,1,Not at all
1012,R_1H81dhx7ezoKqJo,b43,43,20,993,saxophone,1,Not at all
1013,R_1H81dhx7ezoKqJo,b43,43,21,994,snake,1,Not at all
1014,R_1H81dhx7ezoKqJo,b43,43,22,995,Snake,1,Not at all
1015,R_1H81dhx7ezoKqJo,b43,43,23,996,snake donut,1,Not at all
1016,R_1H81dhx7ezoKqJo,b43,43,24,997,spoon,1,Not at all
1017,R_1H81dhx7ezoKqJo,b43,43,25,998,stethoscope,1,Not at all
1018,R_1H81dhx7ezoKqJo,b43,43,26,999,sucker,1,Not at all
1019,R_1H81dhx7ezoKqJo,b43,43,27,1000,Swing,1,Not at all
1020,R_1H81dhx7ezoKqJo,b43,43,28,1001,theta,1,Not at all
1021,R_1H81dhx7ezoKqJo,b43,43,29,1002,unicycle,1,Not at all
1022,R_1H81dhx7ezoKqJo,b43,43,30,1003,watch,1,Not at all
1023,R_1H81dhx7ezoKqJo,b43,43,31,1004,weather vane,1,Not at all
1024,R_1H81dhx7ezoKqJo,b43,43,32,1005,yo-yo,3,Moderately
1025,R_1H81dhx7ezoKqJo,b43,43,33,1006,zooming ball,1,Not at all
1026,R_1H81dhx7ezoKqJo,b44,44,1,1007,apple,3,Moderately
1027,R_1H81dhx7ezoKqJo,b44,44,2,1008,bike,1,Not at all
1028,R_1H81dhx7ezoKqJo,b44,44,3,1009,Butterfly,1,Not at all
1029,R_1H81dhx7ezoKqJo,b44,44,4,1010,butterfly,1,Not at all
1030,R_1H81dhx7ezoKqJo,b44,44,5,1011,christmas ornament,2,A little
1031,R_1H81dhx7ezoKqJo,b44,44,6,1012,coffee cup,1,Not at all
1032,R_1H81dhx7ezoKqJo,b44,44,7,1013,Computer Mouse,5,Completely
1033,R_1H81dhx7ezoKqJo,b44,44,8,1014,dollar sign,1,Not at all
1034,R_1H81dhx7ezoKqJo,b44,44,9,1015,Elephant ears,1,Not at all
1035,R_1H81dhx7ezoKqJo,b44,44,10,1016,fan,1,Not at all
1036,R_1H81dhx7ezoKqJo,b44,44,11,1017,hanger,4,A lot
1037,R_1H81dhx7ezoKqJo,b44,44,12,1018,head,2,A little
1038,R_1H81dhx7ezoKqJo,b44,44,13,1019,heart,1,Not at all
1039,R_1H81dhx7ezoKqJo,b44,44,14,1020,hot soup,2,A little
1040,R_1H81dhx7ezoKqJo,b44,44,15,1021,infinity symbol,1,Not at all
1041,R_1H81dhx7ezoKqJo,b44,44,16,1022,ink pencil,1,Not at all
1042,R_1H81dhx7ezoKqJo,b44,44,17,1023,keychain,2,A little
1043,R_1H81dhx7ezoKqJo,b44,44,18,1024,ladybug,1,Not at all
1044,R_1H81dhx7ezoKqJo,b44,44,19,1025,lit match,1,Not at all
1045,R_1H81dhx7ezoKqJo,b44,44,20,1026,lollipop,1,Not at all
1046,R_1H81dhx7ezoKqJo,b44,44,21,1027,magnifying glass,1,Not at all
1047,R_1H81dhx7ezoKqJo,b44,44,22,1028,musical note,1,Not at all
1048,R_1H81dhx7ezoKqJo,b44,44,23,1029,necklace,2,A little
1049,R_1H81dhx7ezoKqJo,b44,44,24,1030,OVAL,1,Not at all
1050,R_1H81dhx7ezoKqJo,b44,44,25,1031,pitchfork,1,Not at all
1051,R_1H81dhx7ezoKqJo,b44,44,26,1032,pocketwatch,5,Completely
1052,R_1H81dhx7ezoKqJo,b44,44,27,1033,pumpkin,2,A little
1053,R_1H81dhx7ezoKqJo,b44,44,28,1034,question mrk,1,Not at all
1054,R_1H81dhx7ezoKqJo,b44,44,29,1035,Semicircle,1,Not at all
1055,R_1H81dhx7ezoKqJo,b44,44,30,1036,small kite,2,A little
1056,R_1H81dhx7ezoKqJo,b44,44,31,1037,smoking pipe,1,Not at all
1057,R_1H81dhx7ezoKqJo,b44,44,32,1038,snake,1,Not at all
1058,R_1H81dhx7ezoKqJo,b44,44,33,1039,Stringray,3,Moderately
1059,R_1H81dhx7ezoKqJo,b44,44,34,1040,sun glasses,1,Not at all
1060,R_1H81dhx7ezoKqJo,b44,44,35,1041,sunglasses,1,Not at all
1061,R_1H81dhx7ezoKqJo,b44,44,36,1042,swan,1,Not at all
1062,R_1H81dhx7ezoKqJo,b44,44,37,1043,sword,1,Not at all
1063,R_1H81dhx7ezoKqJo,b44,44,38,1044,tadpole,4,A lot
1064,R_1H81dhx7ezoKqJo,b45,45,1,1045,balloon,3,Moderately
1065,R_1H81dhx7ezoKqJo,b45,45,2,1046,Circle,1,Not at all
1066,R_1H81dhx7ezoKqJo,b45,45,3,1047,clock,5,Completely
1067,R_1H81dhx7ezoKqJo,b45,45,4,1048,cup,1,Not at all
1068,R_1H81dhx7ezoKqJo,b45,45,5,1049,face,1,Not at all
1069,R_1H81dhx7ezoKqJo,b45,45,6,1050,fishing pole,1,Not at all
1070,R_1H81dhx7ezoKqJo,b45,45,7,1051,hanging target,1,Not at all
1071,R_1H81dhx7ezoKqJo,b45,45,8,1052,key,1,Not at all
1072,R_1H81dhx7ezoKqJo,b45,45,9,1053,lefty,1,Not at all
1073,R_1H81dhx7ezoKqJo,b45,45,10,1054,LG symbol,1,Not at all
1074,R_1H81dhx7ezoKqJo,b45,45,11,1055,lobby button,3,Moderately
1075,R_1H81dhx7ezoKqJo,b45,45,12,1056,logo,1,Not at all
1076,R_1H81dhx7ezoKqJo,b45,45,13,1057,lottery ball,2,A little
1077,R_1H81dhx7ezoKqJo,b45,45,14,1058,magnifying glass,1,Not at all
1078,R_1H81dhx7ezoKqJo,b45,45,15,1059,person,1,Not at all
1079,R_1H81dhx7ezoKqJo,b45,45,16,1060,power button,1,Not at all
1080,R_1H81dhx7ezoKqJo,b45,45,17,1061,wheelchair,1,Not at all
1081,R_1H81dhx7ezoKqJo,b46,46,1,1062,anchor,5,Completely
1082,R_1H81dhx7ezoKqJo,b46,46,2,1063,arch,1,Not at all
1083,R_1H81dhx7ezoKqJo,b46,46,3,1064,Bride,1,Not at all
1084,R_1H81dhx7ezoKqJo,b46,46,4,1065,bridge,1,Not at all
1085,R_1H81dhx7ezoKqJo,b46,46,5,1066,butterfly,1,Not at all
1086,R_1H81dhx7ezoKqJo,b46,46,6,1067,chalice,1,Not at all
1087,R_1H81dhx7ezoKqJo,b46,46,7,1068,Chinese Character,1,Not at all
1088,R_1H81dhx7ezoKqJo,b46,46,8,1069,Circle,1,Not at all
1089,R_1H81dhx7ezoKqJo,b46,46,9,1070,circle square,1,Not at all
1090,R_1H81dhx7ezoKqJo,b46,46,10,1071,clover,1,Not at all
1091,R_1H81dhx7ezoKqJo,b46,46,11,1072,eight,1,Not at all
1092,R_1H81dhx7ezoKqJo,b46,46,12,1073,face,1,Not at all
1093,R_1H81dhx7ezoKqJo,b46,46,13,1074,Grenade,1,Not at all
1094,R_1H81dhx7ezoKqJo,b46,46,14,1075,handcuffs,1,Not at all
1095,R_1H81dhx7ezoKqJo,b46,46,15,1076,heart,1,Not at all
1096,R_1H81dhx7ezoKqJo,b46,46,16,1077,heart,1,Not at all
1097,R_1H81dhx7ezoKqJo,b46,46,17,1078,hourglass,1,Not at all
1098,R_1H81dhx7ezoKqJo,b46,46,18,1079,human face,1,Not at all
1099,R_1H81dhx7ezoKqJo,b46,46,19,1080,ice cream,5,Completely
1100,R_1H81dhx7ezoKqJo,b46,46,20,1081,lamp,5,Completely
1101,R_1H81dhx7ezoKqJo,b46,46,21,1082,lightbulb,5,Completely
1102,R_1H81dhx7ezoKqJo,b46,46,22,1083,medal,1,Not at all
1103,R_1H81dhx7ezoKqJo,b46,46,23,1084,muffin,5,Completely
1104,R_1H81dhx7ezoKqJo,b46,46,24,1085,mushroom,5,Completely
1105,R_1H81dhx7ezoKqJo,b46,46,25,1086,mustache,1,Not at all
1106,R_1H81dhx7ezoKqJo,b46,46,26,1087,number 3,1,Not at all
1107,R_1H81dhx7ezoKqJo,b46,46,27,1088,number 8,1,Not at all
1108,R_1H81dhx7ezoKqJo,b46,46,28,1089,pop-up toaster,1,Not at all
1109,R_1H81dhx7ezoKqJo,b46,46,29,1090,port,1,Not at all
1110,R_1H81dhx7ezoKqJo,b46,46,30,1091,Prize Ribbon,1,Not at all
1111,R_1H81dhx7ezoKqJo,b46,46,31,1092,snowman,1,Not at all
1112,R_1H81dhx7ezoKqJo,b46,46,32,1093,spade,1,Not at all
1113,R_1H81dhx7ezoKqJo,b46,46,33,1094,staple remover,1,Not at all
1114,R_1H81dhx7ezoKqJo,b46,46,34,1095,treble clef,1,Not at all
1115,R_1H81dhx7ezoKqJo,b46,46,35,1096,tuning fork,1,Not at all
1116,R_1H81dhx7ezoKqJo,b46,46,36,1097,window,1,Not at all
1117,R_1H81dhx7ezoKqJo,b46,46,37,1098,yin yang,1,Not at all
1118,R_1H81dhx7ezoKqJo,b47,47,1,1099,anchor,1,Not at all
1119,R_1H81dhx7ezoKqJo,b47,47,2,1100,asclepius rod,1,Not at all
1120,R_1H81dhx7ezoKqJo,b47,47,3,1101,ball,1,Not at all
1121,R_1H81dhx7ezoKqJo,b47,47,4,1102,balloon,1,Not at all
1122,R_1H81dhx7ezoKqJo,b47,47,5,1103,bridge,1,Not at all
1123,R_1H81dhx7ezoKqJo,b47,47,6,1104,butterfly,1,Not at all
1124,R_1H81dhx7ezoKqJo,b47,47,7,1105,c clamp,1,Not at all
1125,R_1H81dhx7ezoKqJo,b47,47,8,1106,circular shrug,1,Not at all
1126,R_1H81dhx7ezoKqJo,b47,47,9,1107,computer mouse,5,Completely
1127,R_1H81dhx7ezoKqJo,b47,47,10,1108,cross circle,1,Not at all
1128,R_1H81dhx7ezoKqJo,b47,47,11,1109,Crosshair,1,Not at all
1129,R_1H81dhx7ezoKqJo,b47,47,12,1110,dog shape,1,Not at all
1130,R_1H81dhx7ezoKqJo,b47,47,13,1111,dollar sign,1,Not at all
1131,R_1H81dhx7ezoKqJo,b47,47,14,1112,key,1,Not at all
1132,R_1H81dhx7ezoKqJo,b47,47,15,1113,keychain,2,A little
1133,R_1H81dhx7ezoKqJo,b47,47,16,1114,Kite,2,A little
1134,R_1H81dhx7ezoKqJo,b47,47,17,1115,lamp,1,Not at all
1135,R_1H81dhx7ezoKqJo,b47,47,18,1116,mountain,1,Not at all
1136,R_1H81dhx7ezoKqJo,b47,47,19,1117,Mouse,5,Completely
1137,R_1H81dhx7ezoKqJo,b47,47,20,1118,musical clef,1,Not at all
1138,R_1H81dhx7ezoKqJo,b47,47,21,1119,Pill,1,Not at all
1139,R_1H81dhx7ezoKqJo,b47,47,22,1120,pulley,1,Not at all
1140,R_1H81dhx7ezoKqJo,b47,47,23,1121,scissors,1,Not at all
1141,R_1H81dhx7ezoKqJo,b47,47,24,1122,snail,1,Not at all
1142,R_1H81dhx7ezoKqJo,b47,47,25,1123,Square,1,Not at all
1143,R_1H81dhx7ezoKqJo,b47,47,26,1124,stethoscope,2,A little
1144,R_1H81dhx7ezoKqJo,b47,47,27,1125,teapot,1,Not at all
1145,R_1H81dhx7ezoKqJo,b47,47,28,1126,treble clef,1,Not at all
1146,R_1H81dhx7ezoKqJo,b47,47,29,1127,Vase,1,Not at all
1147,R_1H81dhx7ezoKqJo,b47,47,30,1128,Wings,1,Not at all
1148,R_1H81dhx7ezoKqJo,b47,47,31,1129,Yo-yo,1,Not at all
1149,R_1H81dhx7ezoKqJo,b48,48,1,1130,a tree,2,A little
1150,R_1H81dhx7ezoKqJo,b48,48,2,1131,anchor,1,Not at all
1151,R_1H81dhx7ezoKqJo,b48,48,3,1132,Drawn Bow,2,A little
1152,R_1H81dhx7ezoKqJo,b48,48,4,1133,flagpole,1,Not at all
1153,R_1H81dhx7ezoKqJo,b48,48,5,1134,goal post,1,Not at all
1154,R_1H81dhx7ezoKqJo,b48,48,6,1135,hammer,2,A little
1155,R_1H81dhx7ezoKqJo,b48,48,7,1136,I imagined a X,1,Not at all
1156,R_1H81dhx7ezoKqJo,b48,48,8,1137,inverted T,1,Not at all
1157,R_1H81dhx7ezoKqJo,b48,48,9,1138,knife,1,Not at all
1158,R_1H81dhx7ezoKqJo,b48,48,10,1139,lamp,1,Not at all
1159,R_1H81dhx7ezoKqJo,b48,48,11,1140,letter E,1,Not at all
1160,R_1H81dhx7ezoKqJo,b48,48,12,1141,letter T,5,Completely
1161,R_1H81dhx7ezoKqJo,b48,48,13,1142,letter x,1,Not at all
1162,R_1H81dhx7ezoKqJo,b48,48,14,1143,letter Y,1,Not at all
1163,R_1H81dhx7ezoKqJo,b48,48,15,1144,line graph,1,Not at all
1164,R_1H81dhx7ezoKqJo,b48,48,16,1145,pedestal table,4,A lot
1165,R_1H81dhx7ezoKqJo,b48,48,17,1146,plus sign,1,Not at all
1166,R_1H81dhx7ezoKqJo,b48,48,18,1147,signpost,1,Not at all
1167,R_1H81dhx7ezoKqJo,b48,48,19,1148,square,1,Not at all
1168,R_1H81dhx7ezoKqJo,b48,48,20,1149,T-square,1,Not at all
1169,R_1H81dhx7ezoKqJo,b48,48,21,1150,table,3,Moderately
1170,R_1H81dhx7ezoKqJo,b48,48,22,1151,tee,5,Completely
1171,R_1H81dhx7ezoKqJo,b48,48,23,1152,Tent,1,Not at all
1172,R_1H81dhx7ezoKqJo,b48,48,24,1153,tetris block,4,A lot
1173,R_1H81dhx7ezoKqJo,b48,48,25,1154,uppercase pi,1,Not at all
1174,R_1H81dhx7ezoKqJo,b49,49,1,1155,Antennae,1,Not at all
1175,R_1H81dhx7ezoKqJo,b49,49,2,1156,arrow,1,Not at all
1176,R_1H81dhx7ezoKqJo,b49,49,3,1157,beach,1,Not at all
1177,R_1H81dhx7ezoKqJo,b49,49,4,1158,bikini set,1,Not at all
1178,R_1H81dhx7ezoKqJo,b49,49,5,1159,Bird Beak,2,A little
1179,R_1H81dhx7ezoKqJo,b49,49,6,1160,bird head,2,A little
1180,R_1H81dhx7ezoKqJo,b49,49,7,1161,bull skull,1,Not at all
1181,R_1H81dhx7ezoKqJo,b49,49,8,1162,butterfly,1,Not at all
1182,R_1H81dhx7ezoKqJo,b49,49,9,1163,Cherries,1,Not at all
1183,R_1H81dhx7ezoKqJo,b49,49,10,1164,evil face,1,Not at all
1184,R_1H81dhx7ezoKqJo,b49,49,11,1165,heart,5,Completely
1185,R_1H81dhx7ezoKqJo,b49,49,12,1166,ice cream,3,Moderately
1186,R_1H81dhx7ezoKqJo,b49,49,13,1167,love,5,Completely
1187,R_1H81dhx7ezoKqJo,b49,49,14,1168,M triangle,1,Not at all
1188,R_1H81dhx7ezoKqJo,b49,49,15,1169,mountain,1,Not at all
1189,R_1H81dhx7ezoKqJo,b49,49,16,1170,owl,3,Moderately
1190,R_1H81dhx7ezoKqJo,b49,49,17,1171,pendant lights,1,Not at all
1191,R_1H81dhx7ezoKqJo,b49,49,18,1172,Pizza,1,Not at all
1192,R_1H81dhx7ezoKqJo,b49,49,19,1173,scissors,1,Not at all
1193,R_1H81dhx7ezoKqJo,b49,49,20,1174,Triangle,1,Not at all
1194,R_1H81dhx7ezoKqJo,b50,50,1,1175,anchor,1,Not at all
1195,R_1H81dhx7ezoKqJo,b50,50,2,1176,arrow,1,Not at all
1196,R_1H81dhx7ezoKqJo,b50,50,3,1177,Broom,1,Not at all
1197,R_1H81dhx7ezoKqJo,b50,50,4,1178,candelabra,1,Not at all
1198,R_1H81dhx7ezoKqJo,b50,50,5,1179,cartoon image,3,Moderately
1199,R_1H81dhx7ezoKqJo,b50,50,6,1180,Doll,5,Completely
1200,R_1H81dhx7ezoKqJo,b50,50,7,1181,Electric tower,1,Not at all
1201,R_1H81dhx7ezoKqJo,b50,50,8,1182,Female Logo,1,Not at all
1202,R_1H81dhx7ezoKqJo,b50,50,9,1183,hourglass,1,Not at all
1203,R_1H81dhx7ezoKqJo,b50,50,10,1184,human sketch,5,Completely
1204,R_1H81dhx7ezoKqJo,b50,50,11,1185,Key,1,Not at all
1205,R_1H81dhx7ezoKqJo,b50,50,12,1186,martini glass,1,Not at all
1206,R_1H81dhx7ezoKqJo,b50,50,13,1187,mirror,1,Not at all
1207,R_1H81dhx7ezoKqJo,b50,50,14,1188,person,5,Completely
1208,R_1H81dhx7ezoKqJo,b50,50,15,1189,slingshot,1,Not at all
1209,R_1H81dhx7ezoKqJo,b50,50,16,1190,Standing lamp,1,Not at all
1210,R_1H81dhx7ezoKqJo,b50,50,17,1191,stick figure,5,Completely
1211,R_1H81dhx7ezoKqJo,b50,50,18,1192,stick person,5,Completely
1212,R_1H81dhx7ezoKqJo,b50,50,19,1193,stickman,5,Completely
1213,R_1H81dhx7ezoKqJo,b50,50,20,1194,tree,1,Not at all
1214,R_1H81dhx7ezoKqJo,b50,50,21,1195,trident,1,Not at all
1215,R_1H81dhx7ezoKqJo,b50,50,22,1196,wine glass,1,Not at all
1216,R_1H81dhx7ezoKqJo,b51,51,1,1197,birdhouse,2,A little
1217,R_1H81dhx7ezoKqJo,b51,51,2,1198,crest,1,Not at all
1218,R_1H81dhx7ezoKqJo,b51,51,3,1199,figure,1,Not at all
1219,R_1H81dhx7ezoKqJo,b51,51,4,1200,headstanding man,1,Not at all
1220,R_1H81dhx7ezoKqJo,b51,51,5,1201,house,1,Not at all
1221,R_1H81dhx7ezoKqJo,b51,51,6,1202,key,1,Not at all
1222,R_1H81dhx7ezoKqJo,b51,51,7,1203,keyhole,1,Not at all
1223,R_1H81dhx7ezoKqJo,b51,51,8,1204,medal,5,Completely
1224,R_1H81dhx7ezoKqJo,b51,51,9,1205,person,1,Not at all
1225,R_1H81dhx7ezoKqJo,b51,51,10,1206,plant,3,Moderately
1226,R_1H81dhx7ezoKqJo,b51,51,11,1207,present,3,Moderately
1227,R_1H81dhx7ezoKqJo,b51,51,12,1208,RADIO,5,Completely
1228,R_1H81dhx7ezoKqJo,b51,51,13,1209,Robot,3,Moderately
1229,R_1H81dhx7ezoKqJo,b51,51,14,1210,robot arm,1,Not at all
1230,R_1H81dhx7ezoKqJo,b51,51,15,1211,Satellite dish,2,A little
1231,R_1H81dhx7ezoKqJo,b51,51,16,1212,Square,1,Not at all
1232,R_1H81dhx7ezoKqJo,b51,51,17,1213,television,5,Completely
1233,R_1H81dhx7ezoKqJo,b51,51,18,1214,transistor radio,5,Completely
1234,R_1H81dhx7ezoKqJo,b51,51,19,1215,TV,5,Completely
1235,R_1H81dhx7ezoKqJo,b51,51,20,1216,upside-down person,1,Not at all
1236,R_1H81dhx7ezoKqJo,b51,51,21,1217,weight balance,1,Not at all
1237,R_1H81dhx7ezoKqJo,b51,51,22,1218,wheelbarrow,2,A little
1238,R_1H81dhx7ezoKqJo,b52,52,1,1219,comb,1,Not at all
1239,R_1H81dhx7ezoKqJo,b52,52,2,1220,Cross,1,Not at all
1240,R_1H81dhx7ezoKqJo,b52,52,3,1221,crosshair,1,Not at all
1241,R_1H81dhx7ezoKqJo,b52,52,4,1222,flagpole,1,Not at all
1242,R_1H81dhx7ezoKqJo,b52,52,5,1223,forklift,1,Not at all
1243,R_1H81dhx7ezoKqJo,b52,52,6,1224,letter E,1,Not at all
1244,R_1H81dhx7ezoKqJo,b52,52,7,1225,letter F,5,Completely
1245,R_1H81dhx7ezoKqJo,b52,52,8,1226,letter T,1,Not at all
1246,R_1H81dhx7ezoKqJo,b52,52,9,1227,line,1,Not at all
1247,R_1H81dhx7ezoKqJo,b52,52,10,1228,lowercase r,1,Not at all
1248,R_1H81dhx7ezoKqJo,b52,52,11,1229,pattern,1,Not at all
1249,R_1H81dhx7ezoKqJo,b52,52,12,1230,picket fence,1,Not at all
1250,R_1H81dhx7ezoKqJo,b52,52,13,1231,plus sign,1,Not at all
1251,R_1H81dhx7ezoKqJo,b52,52,14,1232,signpost,1,Not at all
1252,R_1H81dhx7ezoKqJo,b52,52,15,1233,Square rotated,1,Not at all
1253,R_1H81dhx7ezoKqJo,b52,52,16,1234,star,1,Not at all
1254,R_1H81dhx7ezoKqJo,b52,52,17,1235,step stool,1,Not at all
1255,R_1H81dhx7ezoKqJo,b52,52,18,1236,Sword,1,Not at all
1256,R_1H81dhx7ezoKqJo,b52,52,19,1237,toothbrush,1,Not at all
1257,R_1H81dhx7ezoKqJo,b52,52,20,1238,triangle,1,Not at all
1258,R_1H81dhx7ezoKqJo,b53,53,1,1239,Abstract umbrella,1,Not at all
1259,R_1H81dhx7ezoKqJo,b53,53,2,1240,aircraft,1,Not at all
1260,R_1H81dhx7ezoKqJo,b53,53,3,1241,arrow,1,Not at all
1261,R_1H81dhx7ezoKqJo,b53,53,4,1242,bell,1,Not at all
1262,R_1H81dhx7ezoKqJo,b53,53,5,1243,Boat,5,Completely
1263,R_1H81dhx7ezoKqJo,b53,53,6,1244,desk lamp,1,Not at all
1264,R_1H81dhx7ezoKqJo,b53,53,7,1245,flag bracket,1,Not at all
1265,R_1H81dhx7ezoKqJo,b53,53,8,1246,golf club,1,Not at all
1266,R_1H81dhx7ezoKqJo,b53,53,9,1247,Key,1,Not at all
1267,R_1H81dhx7ezoKqJo,b53,53,10,1248,keyhole,1,Not at all
1268,R_1H81dhx7ezoKqJo,b53,53,11,1249,lightening bolt,1,Not at all
